Phone_service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Age_s,Number_Dependents_s,Number_Referrals_s,Tenure_s,Average_Monthly_Long_Distance_Charges_s,Average_Monthly_GB_Download_s,Monthly_Charge_s,Total_Charges_s,Total_Refunds_s,Total_Extra_Data_Charges_s,Total_Long_Distance_Charges_s,Churn
Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,0.6721311475409837,0.0,0.0,0.09859154929577466,0.0,0.3132530120481928,0.08582441113490365,0.0,0.0,0.0,0.005789909015715467,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.29508196721311475,0.0,0.2727272727272727,0.7746478873239437,0.0,0.26506024096385544,0.06929336188436831,0.0,0.0,0.0,0.005192537450601967,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.7049180327868853,0.375,0.7272727272727273,0.971830985915493,0.0,0.6144578313253013,0.013276231263383299,0.0,0.0,0.0,0.0028892105505008733,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.0,0.25,0.9090909090909092,0.5633802816901409,0.0,0.6867469879518073,0.18869379014989296,0.0,0.0,0.0,0.004899595625402077,0
Yes,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.6229508196721312,0.0,0.0,0.08450704225352114,0.0,0.04819277108433736,0.6059957173447538,0.0,0.0,0.0,0.005585998529546917,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,0.9344262295081968,0.0,0.0,0.676056338028169,0.8977795559111823,0.1566265060240964,0.7781584582441113,0.5418619022192358,0.0,0.0,0.004342431761786601,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.8032786885245903,0.0,0.0,0.02816901408450704,0.0,0.3373493975903614,0.026124197002141327,0.0,0.0,0.0,0.006737661979597464,1
Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.4426229508196722,0.0,0.09090909090909091,0.8591549295774649,0.0,0.3132530120481928,0.7276231263383298,0.0,0.0,0.0,0.0008730815182428086,0
Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Credit Card,0.6065573770491803,0.0,0.7272727272727273,0.295774647887324,0.0,0.06024096385542169,0.07066381156316917,0.0,0.0,0.0,0.04852495175075821,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.7868852459016394,0.0,0.09090909090909091,0.4225352112676057,0.0,0.24096385542168677,0.15477516059957175,0.0,0.0,0.0,0.0011660233434426983,0
Yes,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.2622950819672132,0.0,0.0,0.14084507042253522,0.0,0.07228915662650603,0.2020556745182013,0.0,0.0,0.0,0.0027398676592224978,0
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,0.21311475409836067,0.125,0.9090909090909092,0.6338028169014085,0.0,0.1927710843373494,0.8535331905781586,0.0,0.1916376306620209,0.0,0.6507788806175904,0
Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,0.3770491803278688,0.0,0.4545454545454546,1.0,0.0,0.03614457831325301,0.17156316916488223,0.0,0.0,0.0,0.005307416597739179,0
Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,0.6885245901639344,0.0,0.18181818181818182,0.02816901408450704,0.0,0.06024096385542169,0.18852248394004284,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7049180327868853,0.25,0.8181818181818182,0.4084507042253521,0.0,0.1927710843373494,0.09464668094218416,0.0,0.0,0.0,0.004618141714915909,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.3606557377049181,0.0,0.0,0.6056338028169015,0.0,0.3132530120481928,0.5897216274089936,0.3550477264682413,0.0,0.0,0.0005973715651135007,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,1.0,0.125,0.0,0.943661971830986,0.0,0.1204819277108434,0.0955032119914347,0.0,0.0,0.0,0.006743405936954325,0
Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,0.21311475409836067,0.0,0.0,0.5492957746478874,0.0,0.2891566265060241,0.14569593147751608,0.0,0.0,0.0,0.0017346751217718961,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.5737704918032788,0.0,0.0,0.08450704225352114,0.0,0.16867469879518074,0.06021413276231264,0.0,0.0,0.0,0.004155753147688632,1
Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,0.6885245901639344,0.0,0.0,0.0,0.0,0.13253012048192772,0.38501070663811565,0.005393600873535358,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,0.14754098360655737,0.0,0.9090909090909092,0.46478873239436624,0.0,0.5542168674698796,0.7610278372591006,0.0,0.0,0.0,0.136413243268082,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.47540983606557374,0.0,0.09090909090909091,0.47887323943661975,0.0,0.1204819277108434,0.02586723768736617,0.0,0.0,0.0,0.004724404926017829,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.18032786885245905,0.0,0.0,0.0,0.0,0.8072289156626506,0.5965738758029979,0.008357381553765022,0.0,0.0,0.0011688953221211287,1
Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,0.47540983606557374,0.0,0.0,0.619718309859155,0.0,0.07228915662650603,0.1246252676659529,0.0,0.0,0.0,0.0,0
Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,0.8524590163934426,0.0,0.0,0.0,0.0,0.1204819277108434,0.18201284796573877,0.0,0.0,0.0,0.0,0
Yes,No,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.14754098360655737,0.0,0.0,0.1267605633802817,0.0,0.8072289156626506,0.18458244111349037,0.0,0.0,0.0,0.0023090708574579543,1
Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.24590163934426235,0.0,0.0,0.0,0.0,0.22891566265060245,0.18055674518201284,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,0.4098360655737705,0.0,0.0,0.056338028169014086,0.0,0.0963855421686747,0.1806423982869379,0.0584176770918952,0.0,0.0,0.004666965352449224,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.1311475409836066,0.0,0.0,0.0,0.0,0.5542168674698796,0.18458244111349037,0.0,0.0,0.0,0.00041069295101553167,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,0.6557377049180328,0.0,0.9090909090909092,0.9154929577464789,0.0,0.07228915662650603,0.0,0.0,0.0,0.0,0.0054797353184449955,0
Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.6885245901639344,0.0,0.9090909090909092,0.47887323943661975,0.0,0.21686746987951808,0.012419700214132762,0.0,0.0,0.0,0.13459528076463562,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,0.9836065573770493,0.0,0.5454545454545454,1.0,0.0,0.16867469879518074,1.0,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.3114754098360656,0.0,0.6363636363636364,0.9859154929577465,0.0,0.3012048192771084,0.14586723768736617,0.7665812729857989,0.0,0.0,0.005769805164966456,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Credit Card,0.9016393442622951,0.0,0.6363636363636364,0.9154929577464789,0.0,0.1566265060240964,0.06903640256959316,0.0,0.0,0.0,0.0,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9508196721311476,0.0,0.0,0.3098591549295775,0.0,0.25301204819277107,0.8115631691648822,0.0,0.0,0.0,0.20589502343534602,1
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.9508196721311476,0.0,0.0,0.07042253521126761,0.0,0.20481927710843376,0.1486081370449679,0.0,0.0,0.0,0.00010339123242349049,0
Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.3770491803278688,0.375,0.0,0.47887323943661975,0.0,0.25301204819277107,0.0980728051391863,0.0,0.0,0.0,0.3931308013969304,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.639344262295082,0.0,0.0,1.0,0.0,0.04819277108433736,0.16342612419700214,0.0,0.0,0.0,0.891645988420182,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.7213114754098361,0.0,0.0,0.02816901408450704,0.0,0.0963855421686747,0.025781584582441112,0.0,0.0,0.0,0.0021712158808933004,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6557377049180328,0.0,0.0,0.07042253521126761,0.0,0.1927710843373494,0.1799571734475375,0.0,0.0,0.0,0.00433381582575131,0
Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.0,0.25,0.6363636363636364,0.14084507042253522,0.0,0.6867469879518073,0.1468950749464668,0.0,0.0,0.0,0.05278984008822719,0
Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.7213114754098361,0.0,0.0,0.6901408450704226,0.0,0.0,0.18029978586723772,0.0,0.0,0.0,0.0,0
Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,No,One Year,No,Credit Card,0.5081967213114754,0.0,0.0,0.943661971830986,0.0,0.22891566265060245,0.06047109207708779,0.0,0.06681697069071531,0.0,0.0034578623288300707,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.1311475409836066,0.0,0.0,0.14084507042253522,0.0,0.8915662650602411,0.0007708779443254819,0.0,0.0,0.0,0.057907706093189966,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.5573770491803279,0.0,0.0,0.0,0.0,0.08433734939759036,0.18972162740899357,0.0,0.0,0.0,0.0051954094292803975,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.016393442622950838,0.0,0.0,0.8028169014084507,0.0,0.5421686746987953,0.062098501070663815,0.7220645672220255,0.0,0.0,0.0,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.08196721311475408,0.0,0.09090909090909091,0.6619718309859155,0.0,0.5421686746987953,0.062098501070663815,0.0,0.0,0.0,0.004962779156327544,1
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.5573770491803279,0.0,0.0,0.9014084507042254,0.8377675535107022,0.06024096385542169,0.9306209850107068,0.8324923955627282,0.0,0.0,0.002877722635787152,1
Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5573770491803279,0.0,0.0,0.25352112676056343,0.0,0.03614457831325301,0.0,0.10389431182092525,0.4621848739495799,0.0,0.1610835401157982,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.3114754098360656,0.375,0.9090909090909092,0.7605633802816901,0.0,0.6506024096385543,0.15451820128479657,0.0,0.0,0.0,0.004618141714915909,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6229508196721312,0.0,0.0,0.014084507042253521,0.0,0.3132530120481928,0.0,0.0,0.0,0.0,0.02776628986306406,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5901639344262295,0.0,0.0,0.0,0.0,0.1566265060240964,0.029550321199143473,0.0,0.0,0.0,0.0033257513096222775,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,0.5737704918032788,0.0,0.6363636363636364,1.0,0.0,0.26506024096385544,0.12119914346895076,0.0,0.0,0.0,0.0037393162393162395,0
Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5573770491803279,0.0,0.0,0.1267605633802817,0.0,0.04819277108433736,0.12000000000000001,0.0,0.0,0.0,0.0034549903501516406,1
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,1.0,0.0,0.0,0.7746478873239437,0.0,0.1204819277108434,0.07323340471092078,0.6953065473154986,0.0,0.0,0.005766933186288025,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5245901639344263,0.125,0.0,0.46478873239436624,0.0,0.3132530120481928,0.08865096359743041,0.0,0.0,0.0,0.005014474772539289,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.6065573770491803,0.0,0.09090909090909091,1.0,0.0,0.1927710843373494,0.13713062098501072,0.9558432675981976,0.0,0.0,0.0046870692031982355,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.09836065573770492,0.0,0.0,0.9295774647887325,0.677735547109422,0.8313253012048194,0.17147751605995717,0.0,0.0,0.0,0.6519276720889625,1
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.0655737704918033,0.0,0.18181818181818182,0.7042253521126761,0.0,0.8915662650602411,0.13319057815845825,0.0,0.0,0.0,0.003825475599669148,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,0.8524590163934426,0.125,0.8181818181818182,0.4366197183098592,0.6373274654930986,0.25301204819277107,0.804710920770878,0.0,0.0,0.0,0.0033085194375516956,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.04918032786885246,0.125,0.7272727272727273,0.8591549295774649,0.0,0.6024096385542169,0.07751605995717346,0.0,0.0,0.0,0.0005887556290782097,0
Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.3278688524590164,0.0,0.9090909090909092,0.7042253521126761,0.0,0.03614457831325301,0.02586723768736617,0.0,0.0,0.0,0.00157671629445823,0
Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.1311475409836066,0.375,0.09090909090909091,0.8450704225352113,0.6593318663732747,0.46987951807228917,0.0,0.0,0.0,0.0,0.00533039242716662,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,0.8852459016393442,0.0,0.0,0.9859154929577465,0.0,0.13253012048192772,0.8535331905781586,0.0,0.06825169092027056,0.0,0.0044687988236375336,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.5081967213114754,0.0,0.0,0.0,0.0,0.0,0.008993576017130621,0.0,0.0,0.0,0.0,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3278688524590164,0.0,0.2727272727272727,0.49295774647887325,0.0,0.3012048192771084,0.011563169164882228,0.0,0.0,0.0,0.005272952853598015,1
Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.03278688524590162,0.0,0.0,0.15492957746478872,0.0,0.6144578313253013,0.6402569593147752,0.0,0.0,0.0,0.001792114695340502,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8196721311475411,0.0,0.0,0.07042253521126761,0.0,0.04819277108433736,0.8201284796573877,0.06884490547699469,0.0,0.0,0.006617038875103391,1
Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.4098360655737705,0.0,0.0,0.9154929577464789,0.6193238647729546,0.10843373493975905,0.9049250535331906,0.0,0.0,0.0,0.0009649848359525779,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.34426229508196726,0.0,0.0,0.2112676056338028,0.0,0.3132530120481928,0.12205567451820129,0.0,0.0,0.0,0.005766933186288025,0
Yes,No,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.5081967213114754,0.0,0.0,0.07042253521126761,0.0,0.0963855421686747,0.07066381156316917,0.0,0.0,0.0,0.004902467604080508,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,0.1311475409836066,0.0,0.0,0.4084507042253521,0.0,0.6867469879518073,0.038115631691648826,0.0,0.0,0.0,0.0005944995864350703,0
Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8196721311475411,0.0,0.0,0.16901408450704225,0.0,0.3132530120481928,0.034946466809421844,0.0,0.0,0.0,0.026956391875746714,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.19672131147540983,0.0,0.09090909090909091,0.1267605633802817,0.0,0.24096385542168677,0.05147751605995717,0.12825250931431073,0.0,0.0,0.0023176867934932453,1
Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,0.2786885245901639,0.375,0.36363636363636365,0.9859154929577465,0.0,0.6626506024096386,0.11160599571734475,0.933872893405888,0.0,0.0,0.0015422525503170665,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9672131147540984,0.0,0.0,0.5633802816901409,0.0,0.1566265060240964,0.06886509635974304,0.49603729324030016,0.0,0.0,0.00560897435897436,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.9180327868852459,0.0,0.0,0.0,0.0,0.1566265060240964,0.18029978586723772,0.0,0.0,0.0,0.004888107710688356,1
Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,0.6721311475409837,0.0,0.0,0.47887323943661975,0.0,0.21686746987951808,0.18115631691648823,0.0,0.0,0.0,0.0025876527892656925,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,0.0655737704918033,0.0,0.0,0.0,0.6573314662932587,0.674698795180723,0.026124197002141327,0.0,0.0,0.0,0.009437321937321937,1
Yes,No,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,0.016393442622950838,0.125,0.5454545454545454,0.4225352112676057,0.0,0.8313253012048194,0.054389721627408995,0.0,0.0,0.0,0.0023665104310265604,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.459016393442623,0.0,0.0,0.09859154929577466,0.4952990598119624,0.0,0.1246252676659529,0.07795223153486641,0.0,0.0,0.0017461630364856173,1
Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.14754098360655737,0.0,0.0,0.33802816901408456,0.0,0.8313253012048194,0.0,0.0,0.0,0.0,0.05420859755537175,0
Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,0.2295081967213115,0.0,0.2727272727272727,0.4507042253521127,0.0,0.024096385542168676,0.009336188436830836,0.0,0.0,0.0,0.00561759029500965,1
Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.2786885245901639,0.375,0.4545454545454546,0.22535211267605634,0.0,0.8915662650602411,0.19143468950749468,0.14418733013756982,0.0,0.0,0.0037565481113868214,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6557377049180328,0.125,0.18181818181818182,0.4366197183098592,0.0,0.24096385542168677,0.8466809421841541,0.0,0.0,0.0,0.0003676132708390773,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,0.8196721311475411,0.0,0.5454545454545454,0.2112676056338028,0.0,0.04819277108433736,0.11177730192719487,0.0,0.0,0.0,0.001884018013050271,0
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.04918032786885246,0.0,0.09090909090909091,0.28169014084507044,0.0,0.6867469879518073,0.06886509635974304,0.0,0.0,0.0,0.23232009925558314,1
Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.4918032786885246,0.0,0.0,0.15492957746478872,0.0,0.14457831325301207,0.18021413276231263,0.0,0.0,0.0,0.0038599393438103115,1
Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,0.34426229508196726,0.0,0.0,0.1267605633802817,0.9139827965593118,0.1927710843373494,0.10338329764453963,0.0,0.0,0.0,2.5847808105872622e-05,1
Yes,No,Yes,Cable,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.14754098360655737,0.25,0.0,0.014084507042253521,0.0,0.6024096385542169,0.1115203426124197,0.015112881646758138,0.0,0.0,0.00462962962962963,0
Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.459016393442623,0.0,0.09090909090909091,0.4225352112676057,0.0,0.04819277108433736,0.06021413276231264,0.0,0.0,0.0,0.02777777777777778,0
Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,0.9180327868852459,0.0,0.4545454545454546,0.7605633802816901,0.0,0.3253012048192771,0.4423982869379015,0.0,0.0,0.0,0.00463824556566492,0
Yes,No,Yes,Cable,No,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,0.18032786885245905,0.0,0.0,0.35211267605633806,0.7151430286057212,0.8313253012048194,0.0689507494646681,0.0,0.0,0.0,0.004896723646723647,0
Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.42622950819672134,0.0,0.0,0.08450704225352114,0.0,0.27710843373493976,0.034603854389721626,0.0,0.0,0.0,0.0026249885120852865,0
Yes,No,Yes,DSL,No,Yes,Yes,No,No,No,Yes,Yes,One Year,Yes,Credit Card,0.016393442622950838,0.125,0.09090909090909091,0.6619718309859155,0.0,1.0,0.060642398286937904,0.0,0.0,0.0,0.004032258064516129,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8196721311475411,0.0,0.09090909090909091,0.323943661971831,0.0,0.1204819277108434,0.18458244111349037,0.0,0.0,0.0,0.0026192445547284257,1
Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.47540983606557374,0.0,0.0,0.08450704225352114,0.0,0.25301204819277107,0.020128479657387583,0.0,0.0,0.0,0.0,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.5245901639344263,0.375,0.5454545454545454,0.3098591549295775,0.9747949589917984,0.8795180722891567,0.02595289079229122,0.0,0.0,0.0,0.3218884982997886,0
Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,0.6885245901639344,0.0,0.0,0.02816901408450704,0.8995799159831966,0.16867469879518074,0.08591006423982869,0.0,0.0,0.0,0.03874586435070306,0
Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,1.0,0.0,0.6363636363636364,0.1267605633802817,0.0,0.3373493975903614,0.02595289079229122,0.0,0.0,0.0,0.0031677924823086115,0
Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.2295081967213115,0.0,0.0,0.04225352112676056,0.0,0.012048192771084341,0.06021413276231264,0.0,0.0,0.0,0.003480838158257513,0
Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,0.8196721311475411,0.0,0.36363636363636365,0.971830985915493,0.8189637927585517,0.07228915662650603,0.1417558886509636,0.0,0.0,0.0,0.0026077566400147046,0
Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.2622950819672132,0.0,0.0,0.323943661971831,0.0,0.3132530120481928,0.013276231263383299,0.0,0.0,0.0,0.002688172043010753,1
