Customer_ID,Gender,Age,Married,Number_Dependents,City,Zip_Code,Latitude,Longtitude,Number_Referrals,Tenure,Offer,Phone_service,Average_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Average_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Tenure_bins,Monthly_Charge_bins,Age_bins
3987-KQDDU,Male,58,No,0,Sonoma,95476,3825485,-122461799.0,0,9,,Yes,0.0,No,Yes,Fiber Optic,6.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,3.06,0.0,0.0,0.0,189.99,11.54,0,,,Baixo,Baixo,Baixo
3988-RQIXO,Female,68,No,0,Corona Del Mar,92625,33600987,-117862734.0,0,1,,Yes,43.61,No,Yes,Fiber Optic,2.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,19.03,0.0,0.0,0.0,43.61,134.91,1,Attitude,Attitude of service provider,Baixo,Baixo,Baixo
3990-QYKBE,Male,74,Yes,0,La Canada Flintridge,91011,34234912,-118153729.0,3,37,,Yes,0.0,Yes,Yes,Fiber Optic,4.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,20.05,0.0,0.0,0.0,0.0,20.09,1,Competitor,Competitor had better devices,Médio-Alto,Baixo,Baixo
3992-YWPKO,Female,55,No,0,Atwater,95301,37321233,-120656354.0,0,6,Offer E,Yes,0.0,Yes,Yes,Fiber Optic,10.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,13.09,0.0,0.0,0.0,2.16,791.61,1,Competitor,Competitor had better devices,Baixo,Baixo,Baixo
3995-WFCSM,Female,28,No,0,San Jacinto,92582,33806708,-11702007.0,0,2,,Yes,0.0,No,Yes,DSL,82.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,60.85,0.0,0.0,0.0,6.05,21.09,0,,,Baixo,Médio-Alto,Médio-Alto
3996-ZNWYK,Male,77,Yes,1,Sacramento,95832,38445939,-121496855.0,5,71,,Yes,0.0,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.08,0.0,0.0,0.0,0.52,3668.97,0,,,Alto,Baixo,Baixo
3999-QGRJH,Male,80,No,0,Ballico,95303,374695,-120672724.0,0,8,,Yes,0.0,No,Yes,Fiber Optic,20.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,21.07,560.85,0.0,0.0,23.12,679.97,1,Dissatisfaction,Product dissatisfaction,Baixo,Baixo,Baixo
3999-WRNGR,Female,39,Yes,3,Soda Springs,95728,39279068,-120414275.0,2,60,,No,,,Yes,Cable,51.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.75,0.0,0.0,0.0,0.0,21.45,0,,,Alto,Médio-Baixo,Médio-Baixo
4000-VGMQP,Male,56,Yes,3,Pollock Pines,95726,38733908,-120453416.0,2,38,,Yes,0.0,Yes,Yes,Cable,30.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,78.95,0.0,0.0,0.0,15.46,22.01,0,,,Médio-Alto,Médio-Alto,Médio-Alto
4001-TSBTV,Female,49,Yes,2,Sacramento,95827,38549185,-121328386.0,5,58,Offer B,Yes,40.74,No,Yes,Fiber Optic,17.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,19.55,5511.65,0.0,0.0,2362.92,2.57,0,,,Alto,Baixo,Baixo
4002-BQWPQ,Male,59,No,0,Crockett,94525,38049292,-122228415.0,0,25,,Yes,0.0,Yes,Yes,Cable,23.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.75,0.0,0.0,0.0,0.0,18.08,0,,,Médio-Baixo,Médio-Alto,Médio-Alto
4003-FUSHP,Male,62,No,0,Santa Cruz,95060,36993451,-122098858.0,0,19,Offer D,Yes,0.0,No,Yes,Cable,8.0,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,13.55,0.0,0.0,0.0,19.31,8.51,0,,,Médio-Baixo,Baixo,Baixo
4003-OCTMP,Female,55,Yes,0,Tracy,95376,37680968,-121446049.0,9,31,,Yes,0.0,No,Yes,Cable,15.0,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.0,0.0,0.0,0.0,4.08,19.55,0,,,Médio-Baixo,Baixo,Baixo
4006-HKYHO,Male,24,No,0,Bakersfield,93311,3516207,-119194488.0,0,63,,Yes,0.0,No,Yes,DSL,47.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,14.07,0.0,0.0,0.0,15.54,21.04,0,,,Alto,Baixo,Baixo
4007-NHVHI,Female,69,No,0,Rio Linda,95673,38688764,-121457596.0,0,56,,Yes,46.67,Yes,Yes,Fiber Optic,18.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.85,5219.65,0.0,0.0,21.52,9.17,0,,,Alto,Alto,Alto
4009-ALQFH,Female,35,No,0,Groveland,95321,37902968,-119667544.0,0,25,,Yes,0.0,No,Yes,Fiber Optic,8.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3.05,0.0,19.05,0.0,10.05,8.05,1,Competitor,Competitor offered more data,Médio-Baixo,Baixo,Baixo
4010-YLMVT,Female,25,No,0,Yucaipa,92399,3404597,-117011825.0,0,56,Offer B,Yes,24.77,Yes,Yes,Fiber Optic,51.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,10.06,5893.95,0.0,0.0,19.12,9.07,0,,,Alto,Baixo,Baixo
4011-ARPHK,Male,59,No,0,Norwalk,90650,33905963,-11808263.0,0,27,,Yes,0.0,No,Yes,DSL,9.0,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,2.35,0.0,0.0,0.0,499.77,21.12,0,,,Médio-Baixo,Baixo,Baixo
4012-YCFAI,Male,45,Yes,0,Riverside,92508,33885499,-117324959.0,5,60,,Yes,0.0,No,Yes,DSL,16.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,13.35,0.0,0.0,0.0,13.02,11.04,0,,,Alto,Baixo,Baixo
4012-ZTHBR,Female,33,Yes,2,Kneeland,95549,40664483,-123865325.0,6,21,Offer D,Yes,38.95,No,Yes,Cable,17.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.95,0.0,0.0,0.0,817.95,16.02,0,,,Médio-Baixo,Médio-Baixo,Médio-Baixo
4013-GUXND,Male,37,No,0,Lancaster,93534,34727529,-118153098.0,0,1,Offer E,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.08,0.0,0.0,0.0,0.14,68.94,0,,,Baixo,Baixo,Baixo
4013-TLDHQ,Male,59,No,0,Berkeley,94704,37871416,-122246597.0,0,19,Offer D,Yes,0.0,No,Yes,Fiber Optic,25.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,6.25,1490.95,0.0,0.0,384.94,0.0,1,Competitor,Competitor had better devices,Médio-Baixo,Baixo,Baixo
4013-UBXWQ,Female,33,No,0,Fallbrook,92028,33362575,-117299644.0,0,7,Offer E,Yes,48.82,Yes,Yes,Cable,19.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,0.0,4.35,0.0,341.74,18.49,1,Competitor,Competitor made better offer,Baixo,Médio-Alto,Médio-Alto
4016-BJKTZ,Female,20,No,0,San Jose,95136,37270938,-121851046.0,0,25,Offer C,Yes,0.0,Yes,Yes,Fiber Optic,51.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,12.09,0.0,0.0,0.0,16.25,17.03,0,,,Médio-Baixo,Baixo,Baixo
4018-KJYUY,Male,43,No,2,Courtland,95615,38311609,-121554034.0,0,22,Offer D,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.15,0.0,0.0,0.0,5.54,6.04,0,,,Médio-Baixo,Baixo,Baixo
4018-PPNDW,Female,23,Yes,0,California City,93505,35151491,-117927597.0,9,61,Offer B,Yes,0.0,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,0.01,0.0,0.0,0.0,22.35,2365.95,0,,,Alto,Baixo,Baixo
4020-KIUDI,Male,54,Yes,2,Los Angeles,90044,33952714,-118292061.0,8,6,Offer E,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,0.0,138.85,0.0,0.0,22.38,17.23,0,,,Baixo,Baixo,Baixo
4021-RQSNY,Male,75,Yes,0,Moreno Valley,92555,33907361,-117109972.0,1,29,,Yes,25.78,Yes,Yes,Fiber Optic,28.0,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,2.05,0.0,13.55,0.0,747.62,10.22,1,Attitude,Attitude of service provider,Médio-Baixo,Baixo,Baixo
4023-RTIQM,Female,72,Yes,0,Redcrest,95569,40363446,-123835041.0,10,31,Offer C,No,,,Yes,DSL,21.0,Yes,Yes,Yes,No,No,Yes,No,Yes,One Year,Yes,Credit Card,2.04,0.0,0.0,0.0,0.0,20.01,0,,,Médio-Baixo,Baixo,Baixo
4024-CSNBY,Female,39,Yes,0,Mount Hamilton,95140,37382909,-121634151.0,8,72,,Yes,0.0,Yes,Yes,Fiber Optic,17.0,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,22.25,6849.75,0.0,0.0,1.44,15.19,0,,,Alto,Baixo,Baixo
4026-SKKHW,Male,35,No,0,Dillon Beach,94929,3824458,-122956268.0,0,3,,Yes,0.0,No,Yes,Cable,21.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,2.25,0.0,0.0,0.0,12.57,236.87,0,,,Baixo,Baixo,Baixo
4029-HPFVY,Male,35,No,0,San Francisco,94118,37781304,-122461522.0,0,3,,Yes,0.0,No,Yes,Fiber Optic,27.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,22.03,0.0,0.0,0.0,5.22,249.62,0,,,Baixo,Baixo,Baixo
4030-VPZBD,Female,53,No,0,Comptche,95427,39239818,-123565432.0,0,2,,No,,,Yes,DSL,18.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,6.09,0.0,0.0,0.0,0.0,11.05,1,Dissatisfaction,Network reliability,Baixo,Baixo,Baixo
4032-RMHCI,Female,37,Yes,2,Fall River Mills,96028,41017282,-121468945.0,1,41,Offer B,No,,,Yes,Cable,16.0,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,11.04,0.0,0.0,0.0,0.0,20.04,0,,,Médio-Alto,Baixo,Baixo
4039-HEUNW,Male,77,Yes,0,Irvine,92620,33716136,-117752574.0,1,36,,Yes,0.0,Yes,Yes,Fiber Optic,3.0,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.05,0.0,0.0,0.0,597.96,2.06,1,Price,Lack of affordable download/upload speed,Médio-Baixo,Baixo,Baixo
4039-PIMHX,Male,74,Yes,0,San Diego,92102,32716007,-117117462.0,4,49,,Yes,0.0,No,Yes,DSL,15.0,No,Yes,No,No,No,No,No,Yes,Two Year,No,Credit Card,1.08,0.0,0.0,0.0,81.83,8.23,0,,,Médio-Alto,Baixo,Baixo
4043-MKDTV,Male,54,Yes,0,Rancho Mirage,92270,33763678,-116429928.0,10,71,Offer A,Yes,37.69,No,Yes,Fiber Optic,8.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,9.25,7291.75,0.0,0.0,2675.99,9967.74,0,,,Alto,Baixo,Baixo
4049-ZPALD,Female,35,Yes,0,Forest Falls,92339,34067699,-116903891.0,7,64,Offer B,Yes,35.92,No,Yes,Fiber Optic,11.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.0,0.0,0.0,0.0,2298.88,8674.68,0,,,Alto,Baixo,Baixo
4054-CUMIA,Female,29,Yes,1,San Miguel,93451,35886767,-120608661.0,10,18,Offer D,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.25,401.95,0.0,0.0,637.92,1039.87,0,,,Baixo,Baixo,Baixo
4056-QHXHZ,Female,49,Yes,2,Goleta,93117,34489983,-120091246.0,6,72,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,20.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,11.45,0.0,0.0,0.0,3.12,7771.82,0,,,Alto,Baixo,Baixo
4057-FKCZK,Male,40,Yes,2,Prather,93651,37007238,-119505661.0,1,58,,Yes,29.93,Yes,Yes,Fiber Optic,24.0,No,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,10.05,0.0,0.0,0.0,0.0,6563.99,0,,,Alto,Baixo,Baixo
4059-IIEBK,Female,51,No,0,Ojai,93023,34581308,-118931948.0,0,7,,Yes,40.76,Yes,Yes,Fiber Optic,16.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,6.55,522.95,23.19,0.0,21.32,17.08,0,,,Baixo,Baixo,Baixo
4060-LDNLU,Male,22,No,0,Diamond Bar,91765,33992416,-117807874.0,0,7,,Yes,45.93,Yes,Yes,Fiber Optic,48.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.02,0.0,0.0,0.0,9.51,1.21,0,,,Baixo,Baixo,Baixo
4061-UKJWL,Male,35,No,0,San Francisco,94102,377795,-122419233.0,0,3,,Yes,0.0,No,Yes,Cable,17.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,21.45,0.0,0.0,0.0,13.11,202.81,0,,,Baixo,Baixo,Baixo
4062-HBMOS,Male,33,No,0,Redding,96003,40677649,-12229467.0,0,52,Offer B,Yes,0.0,Yes,Yes,Fiber Optic,22.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,7.05,0.0,46.67,0.0,281.84,5599.97,0,,,Médio-Alto,Baixo,Baixo
4063-EIKNQ,Male,33,Yes,2,Canyon Country,91351,34422519,-118420717.0,1,11,,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,0.0,0.0,18.17,0.0,5.03,14.21,0,,,Baixo,Baixo,Baixo
4065-JJAVA,Female,56,No,0,Oakland,94605,37758019,-122138678.0,0,1,,Yes,0.0,No,Yes,DSL,8.0,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,1.05,0.0,0.0,0.0,0.0,0.49,0,,,Baixo,Baixo,Baixo
4067-HLYQI,Female,43,No,0,Colton,92324,34030915,-117273201.0,0,33,,Yes,0.0,No,Yes,Fiber Optic,19.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,22.04,0.0,0.0,0.0,1631.85,4097.95,0,,,Médio-Baixo,Baixo,Baixo
4070-OKWVH,Female,60,Yes,0,Mira Loma,91752,33999992,-117535395.0,0,52,Offer B,Yes,0.0,Yes,Yes,Fiber Optic,30.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,22.06,0.0,0.0,0.0,1519.96,6545.76,0,,,Médio-Alto,Baixo,Baixo
4072-IPYLT,Female,32,Yes,2,Randsburg,93554,35405722,-117773354.0,3,36,,Yes,0.0,No,Yes,DSL,19.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,3.05,0.0,0.0,0.0,14.28,5.28,0,,,Médio-Baixo,Baixo,Baixo
4074-SJFFA,Female,44,No,0,San Francisco,94122,37760412,-122484966.0,0,1,,Yes,0.0,No,Yes,DSL,12.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,54.75,54.75,0.0,0.0,13.01,67.76,1,Dissatisfaction,Network reliability,Baixo,Médio-Baixo,Médio-Baixo
4075-JFPGR,Female,27,Yes,0,Rancho Cucamonga,91730,3410097,-11757882.0,2,51,Offer B,Yes,0.0,No,Yes,Fiber Optic,46.0,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,21.05,0.0,0.0,0.0,18.57,6.12,0,,,Médio-Alto,Baixo,Baixo
4075-WKNIU,Female,25,Yes,3,Bell,90201,33970343,-118171368.0,6,10,Offer E,Yes,0.0,Yes,Yes,DSL,59.0,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,1.35,0.0,0.0,0.0,7.09,21.04,0,,,Baixo,Baixo,Baixo
4077-CROMM,Female,51,Yes,0,Modesto,95350,37671806,-121007575.0,4,31,,Yes,0.0,Yes,Yes,Fiber Optic,13.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,8.02,0.0,17.01,0.0,115.63,6.07,1,Dissatisfaction,Product dissatisfaction,Médio-Baixo,Baixo,Baixo
4077-HWUYD,Male,59,Yes,3,Modesto,95354,37639029,-120964772.0,1,72,,Yes,44.61,Yes,Yes,DSL,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,23.59,0.0,0.0,0.0,3211.92,3.07,0,,,Alto,Baixo,Baixo
4078-SAYYN,Female,45,No,0,Burbank,91502,34177267,-11831003.0,0,11,,Yes,48.64,Yes,Yes,Fiber Optic,28.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.75,1129.75,0.0,0.0,7.04,1664.79,1,Price,Long distance charges,Baixo,Alto,Alto
4079-ULGFR,Male,22,No,0,Paicines,95043,36525703,-120952122.0,0,16,Offer D,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,0.0,0.0,0.0,0.0,18.08,341.78,0,,,Baixo,Baixo,Baixo
4079-VTGLK,Male,77,Yes,0,Riverside,92501,33994676,-117372498.0,7,30,,Yes,0.0,Yes,Yes,DSL,8.0,No,No,Yes,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,74.85,0.0,0.0,0.0,0.0,3396.75,0,,,Médio-Baixo,Médio-Alto,Médio-Alto
4079-WWQQQ,Male,45,No,0,San Francisco,94116,3774441,-122486764.0,0,72,,No,,,Yes,Cable,10.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,17.55,0.0,0.0,0.0,0.0,7.45,0,,,Alto,Baixo,Baixo
4080-IIARD,Female,42,Yes,0,Los Angeles,90047,33958149,-118308441.0,1,13,Offer D,Yes,0.0,Yes,Yes,DSL,29.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,4.02,0.0,0.0,0.0,9.27,1134.72,0,,,Baixo,Baixo,Baixo
4080-OGPJL,Female,53,No,0,San Pedro,90731,33736387,-118284363.0,0,8,Offer E,Yes,0.0,Yes,Yes,DSL,18.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,23.15,563.65,0.0,0.0,1.12,948.77,1,Other,Don't know,Baixo,Baixo,Baixo
4081-DYXAV,Female,27,No,0,San Jose,95125,37294926,-121894763.0,0,19,,No,,,Yes,DSL,48.0,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,44.85,0.0,0.0,0.0,0.0,5.55,1,Competitor,Competitor offered higher download speeds,Médio-Baixo,Médio-Baixo,Médio-Baixo
4083-BFNYK,Female,74,Yes,0,Acton,93510,34501452,-118207862.0,1,38,,Yes,49.82,Yes,Yes,Fiber Optic,27.0,Yes,Yes,No,No,No,Yes,Yes,No,One Year,No,Credit Card,0.0,0.0,0.0,0.0,21.16,10.41,0,,,Médio-Alto,Baixo,Baixo
4083-EUGRJ,Male,37,No,0,Oceanside,92057,33254497,-117285879.0,0,9,,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.25,0.0,0.0,0.0,8.19,258.69,1,Attitude,Attitude of support person,Baixo,Baixo,Baixo
4086-ATNFV,Female,34,Yes,1,Hawaiian Gardens,90716,33830431,-118074071.0,7,34,Offer C,Yes,0.0,No,Yes,Cable,16.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Mailed Check,12.08,0.0,0.0,0.0,0.0,3727.77,0,,,Médio-Baixo,Baixo,Baixo
4086-WITJG,Male,53,Yes,1,Los Angeles,90007,34027337,-11828515.0,8,71,Offer A,Yes,0.0,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.07,0.0,0.0,0.0,23.06,4.16,0,,,Alto,Baixo,Baixo
4086-YQSNZ,Female,74,Yes,0,Glencoe,95232,38358464,-120579304.0,1,3,Offer E,Yes,0.0,No,Yes,Fiber Optic,9.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,8.04,0.0,0.0,0.0,0.0,233.92,1,Attitude,Attitude of service provider,Baixo,Baixo,Baixo
4088-YLDSU,Male,21,Yes,0,Redwood City,94062,37410567,-122297152.0,1,55,Offer B,Yes,0.0,Yes,Yes,Fiber Optic,76.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,8.15,0.0,0.0,0.0,7.55,14.06,1,Competitor,Competitor had better devices,Alto,Baixo,Baixo
4090-KPJIP,Female,42,No,0,Anaheim,92806,3383796,-117870494.0,0,3,Offer E,Yes,0.0,Yes,Yes,Fiber Optic,8.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,0.0,3.06,0.0,0.0,189.72,0,,,Baixo,Médio-Alto,Médio-Alto
4091-TVOCN,Male,51,No,0,Potrero,91963,32619465,-116593605.0,0,48,Offer B,Yes,0.0,Yes,Yes,Cable,6.0,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,78.75,0.0,0.0,0.0,1.44,3843.89,0,,,Médio-Alto,Médio-Alto,Médio-Alto
4092-OFQZS,Male,27,Yes,0,Manhattan Beach,90266,33889632,-11839737.0,8,20,Offer D,Yes,0.0,No,No,,,,,,,,,,,One Year,No,Credit Card,0.0,0.0,0.0,0.0,17.04,2.09,0,,,Médio-Baixo,Baixo,Baixo
4094-NSEDU,Female,79,No,0,Temecula,92592,33507255,-117029473.0,0,21,,Yes,0.0,Yes,Yes,Fiber Optic,9.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,22.25,0.0,0.0,0.0,12.15,17.09,1,Competitor,Competitor made better offer,Médio-Baixo,Baixo,Baixo
4097-YODCF,Male,35,No,1,Fawnskin,92333,34274846,-116937581.0,0,34,Offer C,Yes,0.0,Yes,Yes,Fiber Optic,16.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,7.08,0.0,0.0,0.0,1.52,16.32,0,,,Médio-Baixo,Baixo,Baixo
4098-NAUKP,Male,70,Yes,1,Oceano,93445,35059695,-120604741.0,1,68,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,13.0,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.65,0.0,0.0,0.0,13.08,7064.68,0,,,Alto,Médio-Alto,Médio-Alto
4102-HLENU,Female,51,Yes,0,Auburn,95603,38912881,-121082766.0,5,67,,Yes,0.0,Yes,Yes,Cable,22.0,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,65.65,4322.85,0.0,0.0,1529.61,20.46,0,,,Alto,Médio-Alto,Médio-Alto
4102-OQUPX,Male,67,Yes,0,Sheep Ranch,95250,38244806,-120417301.0,1,1,,Yes,0.0,Yes,Yes,Fiber Optic,29.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,2.04,0.0,0.0,0.0,17.36,121.76,1,Competitor,Competitor made better offer,Baixo,Baixo,Baixo
4104-PVRPS,Male,56,Yes,0,Rialto,92376,34109775,-117378904.0,7,24,Offer C,Yes,0.0,No,Yes,Cable,3.0,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,5.06,0.0,0.0,0.0,0.48,1459.83,0,,,Médio-Baixo,Baixo,Baixo
4106-HADHQ,Male,42,Yes,0,Emigrant Gap,95715,3923754,-120720196.0,1,39,,Yes,0.0,No,Yes,DSL,9.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,0.0,3182.95,0.0,0.0,0.03,15.25,1,Other,Moved,Médio-Alto,Baixo,Baixo
4109-CYRBD,Male,77,Yes,0,Menifee,92584,33653338,-117178271.0,1,29,Offer C,Yes,37.65,Yes,Yes,DSL,9.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,3.06,0.0,0.0,0.0,1091.85,2533.85,0,,,Médio-Baixo,Baixo,Baixo
4110-PFEUZ,Female,54,No,0,Daggett,92327,34875144,-116821698.0,0,1,Offer E,Yes,29.78,No,Yes,Fiber Optic,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,21.55,0.0,0.0,0.0,29.78,3.33,1,Competitor,Competitor had better devices,Baixo,Baixo,Baixo
4111-BNXIF,Female,19,Yes,0,Rancho Cucamonga,91739,34133809,-117523724.0,1,67,,No,,,Yes,DSL,52.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,11.55,0.0,0.0,0.0,0.0,23.09,0,,,Alto,Baixo,Baixo
4112-LUEIZ,Male,55,No,0,La Palma,90623,33850504,-118039892.0,0,10,Offer D,Yes,0.0,No,Yes,Fiber Optic,2.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,17.05,0.0,0.0,0.0,7.08,6.09,1,Attitude,Attitude of support person,Baixo,Baixo,Baixo
4114-QMKVN,Female,25,Yes,1,Surfside,90743,33728273,-118085304.0,7,56,,Yes,0.0,Yes,Yes,DSL,76.0,Yes,Yes,No,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,68.75,0.0,0.0,0.0,1.36,4334.76,0,,,Alto,Médio-Alto,Médio-Alto
4115-BNPJY,Male,60,Yes,0,National City,91950,3267102,-117095235.0,7,29,,Yes,0.0,No,Yes,DSL,7.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,3.55,0.0,0.0,0.0,5.34,2995.74,0,,,Médio-Baixo,Baixo,Baixo
4115-NZRKS,Female,72,No,0,San Diego,92102,32716007,-117117462.0,0,7,,Yes,0.0,No,Yes,Fiber Optic,28.0,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,17.15,0.0,0.0,0.0,18.52,688.87,0,,,Baixo,Baixo,Baixo
4115-UMJFQ,Male,37,No,0,West Hills,91307,34199787,-11868493.0,0,69,,No,,,Yes,DSL,19.0,No,Yes,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,35.75,0.0,0.0,0.0,0.0,2.25,0,,,Alto,Médio-Baixo,Médio-Baixo
